province,district,total_loss,mean_loss,max_loss,std_loss,trend_slope,pct_recent,mean_loss_scaled,max_loss_scaled,std_loss_scaled,trend_slope_scaled,pct_recent_scaled
Lampung,Tulangbawang,26256.97877083776,1050.2791508335104,4199.630346428707,887.913578205978,17.500355252166656,47.762566229238416,-0.48898517739521524,-0.3688634014534852,-0.3743294789023395,0.1347737359015236,0.17942701364181
Lampung,Way Kanan,71097.42495888531,2843.8969983554125,8600.531983119488,2042.7790915824378,-37.32672564857958,32.279808173679704,-0.18918513700543965,-0.10998117082625833,-0.0775466788253857,-0.1286277039154926,-1.0269591391686437
Riau,Bengkalis,438313.2616175747,17532.530464702988,49669.00952616784,12379.032761848202,-880.1007925500743,17.806951104493756,2.2659938815161405,2.305864479112669,2.5787126613625566,-4.1775009799551555,-2.1546557870925755
Riau,Dumai,138984.9849995543,5559.399399982171,14537.680233171284,3894.499755597886,-203.19876661876395,22.90513375308793,0.2647062706938215,0.2392704847262378,0.398317252741958,-0.9255137262814763,-1.75741539040793
Riau,Indragiri Hilir,493644.5550714902,19745.782202859606,43606.535096108695,9576.347809591462,-325.05127177206515,33.62001187760276,2.63593498207379,1.9492405340352723,1.8584654306418007,-1.5109201490818023,-0.9225330941089537
Riau,Indragiri Hulu,402143.13074704906,16085.725229881962,39828.41066066496,9097.017024737794,-566.7057054631289,28.606579466675182,2.0241629539109303,1.7269930579089092,1.7352847391723318,-2.6718815704571557,-1.3131699184325578
Riau,Kampar,470518.1823032497,18820.72729212999,39951.76750081007,7991.518782699383,-269.12266227549065,36.39616745703375,2.4813136952803596,1.7342495013780495,1.4511885739027757,-1.2422267219225085,-0.7062204941797305
Riau,Kepulauan Meranti,131342.04733534684,5253.681893413874,42110.46413469637,8352.563637292127,-88.48273786119293,22.278120551970083,0.2136061319749365,1.861234434458306,1.543971587732787,-0.3743925166818754,-1.8062710297419278
Riau,Kuantan Singingi,275137.8481700115,11005.513926800459,17260.35966418674,3533.563649112465,-93.20180643627977,39.96934325882497,1.175014649573581,0.39943160228172087,0.3055621855147507,-0.3970639673017495,-0.4278056411302964
Riau,Pekanbaru,16236.805104364887,649.4722041745955,2075.816663680396,413.20286234006755,-19.05554325089206,33.45937736025499,-0.5559793472864568,-0.49379635133871336,-0.49632288319866685,-0.04084889695287877,-0.9350494207670559
